,sh.600000,sh.600016,sh.600019,sh.600028,sh.600029,sh.600030,sh.600031,sh.600036,sh.600048,sh.600050,sh.600104,sh.600196,sh.600276,sh.600309,sh.600340,sh.600519,sh.600585,sh.600690,sh.600703,sh.600837,sh.600887,sh.601066,sh.601088,sh.601111,sh.601138,sh.601166,sh.601186,sh.601211,sh.601229,sh.601288,sh.601318,sh.601319,sh.601328,sh.601336,sh.601390,sh.601398,sh.601601,sh.601628,sh.601668,sh.601688,sh.601766,sh.601800,sh.601818,sh.601857,sh.601888,sh.601939,sh.601988,sh.601989,sh.603259,sh.603993
2015-04-30,18.07,10.62,8.97,8.12,10.78,34.36,10.38,18.22,14.97,9.52,27.0,27.51,57.01,24.75,62.05,252.23,23.77,27.11,22.1,28.61,36.46,,22.71,13.05,,19.41,25.27,,,3.96,88.66,,6.92,53.83,21.31,5.41,34.82,38.06,10.9,29.13,31.7,21.59,5.55,13.39,51.36,6.85,4.84,14.56,,16.51
2015-05-04,17.81,10.83,9.87,8.16,10.69,33.75,10.73,18.16,14.48,9.94,27.14,27.34,55.82,25.72,33.69,254.97,24.63,26.88,23.43,28.41,36.88,,23.0,12.82,,19.12,25.17,,,3.95,90.47,,7.02,59.21,21.37,5.39,36.05,39.62,11.99,28.67,29.94,21.89,5.49,13.5,51.36,6.9,4.83,16.02,,15.75
2015-05-05,17.08,10.6,9.15,7.92,9.98,33.07,10.12,17.45,13.47,8.95,25.77,27.37,56.92,24.69,30.94,240.95,23.3,25.69,22.73,27.76,35.68,,21.65,12.01,,18.09,24.21,,,3.77,86.15,,6.69,60.02,21.44,5.14,34.86,38.63,10.8,27.73,31.77,20.03,5.22,13.01,51.36,6.55,4.59,16.02,,14.79
2015-05-06,17.06,10.83,8.66,7.75,9.43,33.28,9.82,17.54,13.65,9.0,25.36,27.8,57.63,23.98,29.25,242.68,22.85,25.59,23.76,28.35,35.95,,20.82,11.34,,18.07,22.82,,,3.72,88.57,,6.65,64.51,20.19,5.13,36.43,40.96,10.48,27.8,29.45,18.94,5.17,12.61,51.36,6.5,4.51,14.79,,14.79
2015-05-07,17.07,10.75,8.02,7.49,8.81,33.16,9.53,17.69,13.87,8.55,25.36,26.4,56.46,23.87,29.49,244.93,22.82,25.74,22.15,28.75,36.26,,20.38,10.56,,18.08,20.54,,,3.65,87.05,,6.59,62.18,18.17,5.08,34.59,38.5,9.43,28.08,29.45,17.05,5.08,12.17,51.36,6.39,4.43,13.33,,14.93
2015-05-08,17.11,10.61,8.49,7.58,9.43,33.32,9.9,17.7,13.93,8.7,25.34,26.65,56.7,24.15,29.58,254.17,23.08,26.55,23.34,27.86,36.65,,20.76,11.61,,18.12,22.11,,,3.7,86.9,,6.65,60.81,19.49,5.15,34.44,38.34,9.77,27.94,29.45,18.36,5.13,12.41,51.36,6.47,4.49,13.73,,15.34
2015-05-11,17.27,10.62,8.69,7.73,9.55,33.96,10.21,17.91,14.19,8.94,25.9,27.55,58.1,24.56,29.94,257.44,24.14,26.98,24.08,28.26,36.83,,21.31,11.79,,18.69,23.4,,,3.74,88.72,,6.75,65.63,20.03,5.2,35.49,39.29,10.06,28.92,29.45,18.79,5.42,12.66,51.36,6.56,4.56,14.07,,15.76
2015-05-12,17.24,10.6,8.87,7.76,9.61,34.4,10.18,17.77,13.94,9.22,25.71,27.8,59.16,24.67,29.44,254.42,24.1,26.72,24.14,28.66,36.57,,21.22,11.75,,18.8,23.25,,,3.75,88.95,,6.76,64.41,19.84,5.19,35.56,39.13,10.34,29.33,29.45,19.12,5.42,12.69,51.36,6.59,4.58,15.12,,16.07
2015-05-13,17.07,10.41,8.76,7.54,9.29,33.37,10.15,17.54,14.28,8.8,25.13,28.22,58.22,24.98,30.16,256.4,23.51,27.06,23.47,27.88,37.28,,20.85,11.29,,18.37,23.1,,,3.72,87.02,,6.78,62.72,20.09,5.16,34.95,38.42,9.95,28.48,29.45,18.5,5.31,12.43,51.36,6.66,4.56,14.53,,15.95
2015-05-14,16.99,10.49,8.5,7.61,9.35,33.09,9.98,17.49,13.67,8.86,24.59,27.93,57.75,24.72,29.13,251.41,23.21,26.81,24.3,27.75,36.81,,21.13,11.68,,18.05,22.45,,,3.71,86.31,,6.75,63.38,19.56,5.13,34.84,38.39,9.76,28.07,29.45,18.18,5.29,12.47,51.36,6.6,4.55,14.16,,16.29
2015-05-15,16.78,10.18,8.16,7.31,8.96,31.98,10.14,17.16,12.84,8.52,24.27,27.14,56.06,23.99,29.18,245.17,23.18,25.9,23.48,26.52,35.74,,20.37,11.15,,17.9,22.65,,,3.66,84.41,,6.62,60.3,20.11,5.08,33.45,36.93,9.51,27.1,29.45,18.24,5.16,12.11,51.36,6.43,4.44,14.33,,15.88
2015-05-18,16.38,9.97,8.13,7.12,8.77,30.98,10.16,16.85,12.41,8.23,23.82,27.69,55.82,24.43,28.38,241.14,23.08,25.83,23.13,25.69,35.05,,19.81,10.83,,17.75,21.64,,,3.61,82.41,,6.53,59.06,19.21,5.0,32.55,35.6,9.22,27.31,29.45,17.92,5.07,11.79,51.36,6.31,4.33,14.01,,15.2
2015-05-19,17.04,10.27,8.35,7.35,9.31,33.01,10.74,17.63,12.88,8.5,24.68,28.51,56.7,24.66,28.66,250.04,23.55,26.81,23.58,27.62,35.97,,20.43,11.17,,18.57,22.39,,,3.7,85.44,,6.71,62.05,19.7,5.14,33.65,36.89,9.68,30.04,29.45,19.71,5.23,12.19,51.36,6.5,4.46,14.45,,15.57
2015-05-20,17.15,10.34,8.4,7.31,9.63,32.41,10.64,18.04,12.82,8.46,25.09,28.55,57.56,24.55,29.05,253.95,23.44,27.58,24.37,27.16,36.65,,20.44,11.25,,18.6,22.18,,,3.69,85.57,,6.71,61.47,19.56,5.15,33.44,36.59,9.65,30.39,29.45,19.43,5.2,12.17,51.36,6.49,4.44,15.13,,15.5
2015-05-21,17.32,10.38,8.42,7.32,9.83,32.31,11.7,18.16,12.92,8.66,25.28,29.16,59.62,24.72,29.21,258.59,23.74,29.16,25.91,27.16,37.91,,20.63,11.61,,18.64,22.16,,,3.68,86.6,,6.72,61.6,19.46,5.2,33.52,36.67,9.66,30.4,29.45,19.4,5.22,12.22,51.36,6.49,4.44,15.42,,15.63
2015-05-22,17.76,10.63,8.9,7.64,9.95,33.12,12.08,18.7,13.27,9.02,25.79,32.08,59.85,25.72,30.88,275.86,24.4,29.98,25.77,28.09,39.69,,21.36,11.97,,19.54,22.96,,,3.79,89.56,,6.89,65.57,20.05,5.33,34.52,37.64,10.29,31.73,29.45,20.36,5.41,12.64,51.36,6.67,4.57,15.49,,16.5
2015-05-25,18.14,10.78,9.27,7.9,10.75,34.24,12.08,19.22,13.68,9.25,26.38,33.23,60.31,27.81,31.87,286.83,24.98,29.98,27.42,28.85,43.66,,21.99,12.55,,20.16,24.83,,,3.89,91.58,,7.03,67.45,21.59,5.44,35.58,38.79,10.79,33.27,29.45,21.38,5.53,12.98,51.36,6.83,4.67,17.04,,16.78
2015-05-26,18.39,10.79,9.44,7.94,10.99,34.39,12.85,19.2,13.86,9.14,26.44,33.27,63.93,28.17,31.95,285.54,25.58,31.43,30.16,28.95,44.16,,22.2,12.71,,20.08,24.63,,,3.9,93.17,,7.05,67.07,21.32,5.44,35.96,38.73,10.87,33.29,29.45,21.39,5.55,13.05,51.36,6.85,4.68,18.74,,17.25
2015-05-27,18.07,10.69,9.47,8.1,11.01,33.93,12.83,19.07,13.48,8.89,25.84,32.46,67.25,28.81,30.76,276.9,26.35,30.97,30.08,28.71,43.58,,22.61,12.79,,19.18,23.67,,,3.87,91.06,,7.02,65.54,20.47,5.37,35.49,38.26,10.44,33.29,29.45,20.54,5.49,13.35,51.36,6.76,4.65,18.8,,17.51
2015-05-28,17.04,10.05,8.56,7.34,9.91,30.73,12.91,17.92,12.34,8.98,24.16,30.96,60.83,26.2,27.7,261.11,25.08,29.1,30.08,26.01,21.11,,20.73,11.52,,18.04,21.53,,,3.67,85.22,,6.67,59.59,18.63,5.1,32.86,35.73,9.56,29.97,29.45,18.53,5.16,12.2,51.36,6.36,4.38,17.26,,15.78
2015-05-29,17.04,10.02,8.31,7.21,9.94,30.37,13.02,18.07,12.08,8.58,23.98,34.06,62.75,26.95,26.62,263.83,25.57,29.35,30.08,25.76,20.15,,20.56,11.19,,17.99,20.76,,,3.64,85.44,,6.82,58.81,17.91,5.07,32.23,35.26,9.31,29.22,29.45,17.87,5.17,11.92,51.36,6.37,4.33,17.67,,15.22
2015-06-01,17.93,10.4,8.81,7.5,10.34,32.51,13.57,18.83,12.65,8.85,24.95,35.44,65.42,28.17,27.84,271.46,26.51,30.79,30.08,27.14,20.77,,22.62,11.72,,18.71,21.74,,,3.77,87.41,,7.5,62.01,18.74,5.23,33.51,36.44,9.76,30.41,29.45,18.64,5.47,12.4,51.36,6.69,4.5,18.39,,16.19
2015-06-02,17.84,10.51,9.04,7.5,10.37,32.02,13.31,18.95,12.72,9.15,24.83,37.23,64.11,28.37,28.58,266.62,26.16,30.92,30.08,26.86,20.98,,22.74,11.99,,18.57,22.19,,,3.76,86.38,,7.46,61.43,19.22,5.2,33.2,36.11,10.06,29.87,29.45,19.0,5.74,12.37,51.36,6.68,4.48,18.29,,16.69
2015-06-03,17.9,10.43,8.83,7.47,10.39,31.69,12.94,19.45,12.75,9.06,25.11,36.38,61.65,28.53,27.77,262.79,25.78,31.92,30.08,26.79,20.2,,22.18,11.88,,18.56,23.68,,,3.74,85.54,,7.38,62.68,20.89,5.2,33.58,36.31,9.97,29.48,29.45,19.74,5.59,12.35,51.36,6.65,4.48,17.74,,16.25
2015-06-04,18.63,10.6,8.97,7.62,10.38,32.21,12.51,20.44,12.76,8.96,24.86,38.27,59.32,29.13,27.32,258.21,25.25,31.53,30.08,27.18,19.98,,23.08,11.79,,19.52,22.98,,,3.85,88.01,,8.12,64.8,20.58,5.34,34.05,36.94,9.69,29.97,29.45,19.23,6.1,12.61,56.5,6.92,4.71,17.69,,17.88
2015-06-05,18.43,10.54,9.54,7.77,10.7,31.89,12.66,19.99,13.41,9.21,25.21,37.8,60.97,29.2,28.63,253.84,26.83,31.81,30.08,27.03,20.02,,23.09,12.25,,19.3,25.28,,,3.85,86.95,,8.13,63.69,22.64,5.32,33.9,36.6,10.15,29.63,29.45,20.94,5.93,12.82,62.15,6.89,4.7,18.45,,18.66
2015-06-08,18.43,11.1,9.7,8.17,11.77,33.48,12.9,21.13,13.78,10.13,26.61,36.19,59.38,28.76,30.4,264.64,27.07,32.15,30.08,28.34,20.46,,23.9,13.48,,20.68,24.34,,,4.12,91.99,,8.94,70.06,22.05,5.63,35.67,38.48,10.46,31.29,32.4,20.3,6.38,13.33,68.37,7.37,5.17,18.8,,18.1
2015-06-09,18.43,10.86,9.52,8.03,12.6,33.2,13.04,20.83,13.48,10.29,26.11,35.29,59.41,28.21,29.37,259.03,27.48,32.2,30.08,27.62,21.69,,26.29,13.33,,20.12,22.66,,,4.04,89.39,,9.4,67.5,20.31,5.52,34.87,37.81,10.09,30.46,29.38,19.46,6.25,13.18,67.57,7.26,5.29,19.56,,18.29
2015-06-10,18.43,11.01,9.37,7.94,12.8,32.68,12.78,20.47,13.54,9.93,26.18,35.99,61.18,28.2,29.39,261.05,27.19,32.19,30.08,27.31,21.3,,25.28,13.54,,19.92,22.63,,,3.99,88.45,,9.17,66.07,19.62,5.43,34.79,37.55,9.94,29.95,26.52,19.23,6.05,12.98,74.33,7.16,5.15,18.58,,18.09
2015-06-11,18.43,10.93,9.46,7.86,12.53,32.08,13.03,20.36,13.21,9.72,26.02,35.37,62.49,27.81,30.94,260.06,27.15,31.69,30.08,27.05,21.24,,24.58,13.14,,19.7,22.39,,,3.95,90.26,,8.86,66.74,19.54,5.42,34.79,37.74,9.79,29.53,25.94,19.16,5.95,12.91,74.31,7.07,5.01,18.08,,17.87
2015-06-12,18.43,10.99,9.57,7.9,12.42,31.99,13.99,20.31,13.27,9.75,26.1,35.25,62.47,27.82,31.3,266.0,27.3,31.22,30.08,27.04,21.23,,25.34,12.9,,20.04,22.12,,,3.97,90.18,,8.89,65.49,19.16,5.44,34.42,36.86,9.76,29.66,24.53,18.81,6.22,12.96,73.49,7.11,5.1,17.82,,18.0
2015-06-15,18.43,10.48,9.71,7.71,12.99,31.15,13.29,19.5,12.77,9.27,25.36,34.2,45.96,27.34,33.86,260.89,28.31,30.59,30.08,26.17,20.33,,23.37,13.09,,19.12,21.36,,,3.87,86.98,,8.75,62.48,18.62,5.32,33.04,35.62,9.66,30.19,23.98,18.76,6.0,12.6,70.46,6.9,4.96,17.82,,18.42
2015-06-16,18.43,10.18,9.06,7.44,13.61,31.24,12.36,19.29,12.42,8.54,24.57,33.28,43.71,26.4,34.37,253.95,26.35,29.82,33.09,25.86,20.32,,22.95,12.93,,18.79,19.22,,,3.82,86.5,,8.92,61.59,17.03,5.23,32.48,34.9,9.01,30.6,21.58,17.26,5.94,12.09,71.09,6.84,4.83,17.82,,16.59
2015-06-17,18.2,10.2,9.24,7.6,13.69,31.32,12.58,19.43,12.58,8.86,24.76,33.45,44.52,27.19,33.04,255.09,26.43,30.19,32.95,26.08,20.06,,23.73,12.72,,18.9,19.88,,,3.86,87.0,,8.99,62.06,18.06,5.29,32.67,35.07,9.21,30.07,22.45,17.88,6.02,12.28,73.01,7.0,4.95,17.82,,16.91
2015-06-18,17.72,9.68,9.01,7.32,14.78,29.9,12.06,18.79,12.24,8.45,23.57,32.99,42.83,26.39,31.28,243.97,24.88,28.6,29.66,24.67,19.05,,22.28,13.21,,18.01,18.09,,,3.74,83.96,,8.12,58.92,16.64,5.11,30.98,33.43,8.81,27.98,20.52,16.64,5.6,11.8,70.05,6.7,4.73,17.82,,16.2
2015-06-19,17.07,9.16,8.25,6.83,13.84,28.34,10.95,18.0,11.52,7.66,22.49,31.83,41.89,25.27,28.15,235.31,22.57,27.02,30.24,23.25,17.88,,20.82,11.89,,17.22,16.33,,,3.56,80.44,,7.58,55.95,14.99,4.97,29.07,31.02,8.05,26.18,20.08,15.02,5.31,11.17,64.12,6.39,4.53,17.82,,15.06
2015-06-23,17.02,9.32,8.5,7.02,15.22,29.29,11.18,18.87,11.78,7.78,23.32,31.78,45.27,25.38,29.35,252.25,23.19,29.61,33.14,24.04,19.16,,21.69,12.98,,17.73,17.24,,,3.7,84.43,,7.93,59.52,15.58,5.18,30.76,32.5,8.33,26.96,21.43,15.43,5.43,11.49,67.21,6.6,4.72,17.82,,15.2
2015-06-24,17.25,9.81,8.89,7.29,15.98,29.04,11.44,18.93,11.95,8.21,23.51,32.69,45.16,26.63,29.37,261.21,23.37,30.53,33.89,24.02,19.71,,22.87,14.28,,17.82,17.31,,,3.75,84.87,,8.08,59.6,15.91,5.22,30.92,32.53,8.47,26.68,21.21,15.73,5.57,11.82,69.04,6.8,4.8,17.82,,15.74
2015-06-25,16.71,9.4,8.98,7.02,15.27,28.65,11.14,18.44,11.75,7.8,22.58,31.08,42.53,25.37,29.99,251.79,22.14,29.22,30.79,23.59,18.74,,21.53,14.29,,17.44,16.3,,,3.69,82.43,,7.84,58.57,14.99,5.15,29.65,31.02,8.26,25.56,20.28,14.96,5.39,11.32,65.96,6.72,4.74,17.63,,14.45
2015-06-26,15.85,9.08,8.17,6.67,13.74,26.03,10.03,17.4,10.58,7.02,21.01,27.98,40.05,22.83,26.99,242.45,20.28,27.19,27.53,21.28,17.62,,19.79,13.96,,16.33,14.87,,,3.53,77.44,,7.39,55.44,13.77,4.98,28.06,28.76,7.72,23.0,18.26,15.74,5.05,10.53,59.36,6.48,4.53,15.87,,13.01
2015-06-29,15.91,9.41,8.17,6.75,14.36,24.6,9.07,17.43,10.59,6.66,20.98,26.31,41.14,22.71,27.68,246.64,19.75,27.84,28.45,19.82,17.39,,19.8,15.36,,16.15,14.21,,,3.54,76.52,,7.49,56.97,12.5,5.07,28.19,28.96,7.62,21.08,16.69,17.31,5.05,10.95,60.27,6.62,4.56,14.28,,11.71
2015-06-30,16.96,9.94,8.74,7.06,14.54,26.91,9.69,18.72,11.42,7.33,22.6,28.94,44.54,24.18,30.45,257.65,21.45,30.33,31.3,21.8,18.9,,20.85,15.36,,17.25,15.63,,,3.71,81.94,,8.24,61.06,13.69,5.28,30.18,31.32,8.31,23.13,18.36,17.56,5.36,11.33,66.3,7.13,4.89,14.8,,12.36
2015-07-01,16.32,9.56,8.36,6.77,13.09,25.39,8.85,18.21,10.66,7.21,21.62,27.7,44.76,22.88,29.53,257.49,20.33,28.31,29.88,20.65,18.0,,19.77,15.36,,16.6,14.58,,,3.59,78.66,,8.27,56.73,12.38,5.14,28.53,29.67,7.83,21.66,17.09,15.84,5.15,10.74,67.86,6.44,4.75,13.32,,11.17
2015-07-02,16.37,9.56,7.63,7.14,11.78,25.5,8.06,18.65,10.22,7.12,21.15,26.03,44.13,21.55,26.59,260.3,20.02,26.31,27.7,21.06,17.7,,18.64,15.36,,16.45,14.52,,,3.63,77.81,,8.48,53.41,11.91,5.44,27.74,28.2,7.43,22.45,17.53,14.26,5.12,11.68,63.94,6.69,5.01,11.99,,10.05
2015-07-03,15.87,9.27,6.87,6.75,10.6,24.97,7.27,17.61,9.4,6.77,20.26,25.29,41.65,21.32,23.93,249.81,19.39,25.22,25.75,20.61,17.06,,17.1,15.36,,15.75,13.69,29.6,,3.51,74.48,,7.92,50.36,10.72,5.31,27.46,27.91,6.78,22.51,17.13,12.83,4.78,11.83,61.09,6.29,4.46,10.79,,11.06
2015-07-06,17.22,9.86,7.19,7.34,10.66,26.67,7.35,18.82,10.22,7.22,21.9,26.22,43.54,21.39,24.0,254.04,20.77,26.73,26.27,21.72,18.18,,18.32,15.36,,16.95,14.77,31.95,,3.86,78.21,,8.69,53.51,11.73,5.79,29.36,30.7,7.18,24.19,18.04,13.56,5.21,13.01,57.57,6.79,4.9,10.53,,12.17
2015-07-07,17.57,10.73,7.5,7.47,9.81,26.03,6.7,20.21,10.33,7.21,23.08,24.3,41.63,20.5,23.18,244.18,20.43,25.39,23.64,20.89,17.51,,20.07,15.36,,17.2,16.25,28.76,,4.12,86.03,,8.9,55.99,12.88,5.74,31.41,33.77,7.57,22.79,17.79,14.92,5.7,13.56,54.11,7.47,5.39,9.48,,11.34
2015-07-08,15.95,10.19,6.75,6.72,8.83,23.43,6.03,18.41,9.38,6.55,22.99,21.87,37.47,18.45,23.18,236.86,18.48,24.53,23.64,18.8,16.48,,18.84,15.31,,15.53,15.9,25.88,,3.93,77.46,,8.01,50.39,12.37,5.47,28.56,34.3,7.25,20.54,16.09,15.49,5.48,12.33,48.7,6.84,5.59,8.53,,10.21
2015-07-09,16.95,10.59,7.43,7.14,9.71,25.77,6.63,19.0,10.32,7.21,25.23,24.06,41.22,20.3,23.18,257.94,20.33,26.98,23.64,20.68,18.13,,20.72,15.31,,17.08,17.49,28.47,,4.13,80.4,,8.37,53.58,13.61,5.58,30.04,35.6,7.98,22.59,17.7,17.04,5.71,12.87,53.57,7.04,5.6,9.38,,11.23
2015-07-10,17.28,10.41,8.16,7.35,10.68,27.72,7.29,18.99,11.32,7.85,26.11,26.47,45.34,22.33,23.18,265.59,22.3,29.68,23.64,22.29,19.92,,21.93,15.31,,17.68,19.17,31.32,,3.94,82.19,,8.5,55.82,14.97,5.54,31.12,36.08,8.7,24.47,19.46,18.35,5.79,13.09,58.93,7.12,5.53,10.32,,12.35
2015-07-13,17.04,10.02,8.2,7.18,11.75,27.41,8.02,18.31,11.36,7.81,24.84,29.12,47.9,22.97,23.18,257.75,22.41,31.26,26.0,21.96,19.71,,21.58,15.31,,17.58,19.27,32.82,,3.78,80.63,,8.17,54.24,15.4,5.27,30.44,34.09,8.72,24.31,19.69,18.22,5.53,12.53,64.81,6.83,5.21,11.35,,13.59
2015-07-14,16.75,9.71,7.58,6.99,11.51,25.64,7.99,17.87,10.6,7.29,23.25,27.99,45.91,20.96,23.18,249.05,21.02,29.26,28.6,20.4,18.54,,20.08,15.31,,17.17,17.45,30.38,,3.71,78.63,,8.01,51.65,13.96,5.15,29.14,33.2,8.03,22.36,18.01,16.41,5.37,12.29,62.2,6.7,5.23,11.52,,14.95
2015-07-15,17.07,10.05,7.09,7.31,10.36,24.71,7.19,18.48,10.51,6.92,23.7,25.19,42.13,18.86,25.02,251.26,20.34,28.95,25.74,19.73,18.78,,19.98,15.31,,17.29,17.22,27.34,,3.8,79.03,,8.13,49.58,13.6,5.27,29.28,33.73,7.87,21.48,17.11,16.11,5.52,13.52,55.98,6.76,5.37,10.66,,13.46
2015-07-16,16.96,9.8,7.23,7.11,11.39,24.48,7.45,18.15,10.35,6.92,23.77,26.03,44.17,19.79,24.39,251.59,20.31,13.93,26.17,19.71,18.49,,20.12,15.31,,17.07,17.54,27.64,,3.76,78.47,,7.98,49.35,13.65,5.22,29.06,32.78,7.87,21.48,17.17,16.54,5.37,13.4,57.29,6.67,5.23,11.73,,14.81
2015-07-17,17.02,9.83,7.45,7.08,11.96,25.38,8.0,18.36,10.72,7.21,24.37,27.35,46.33,20.63,26.12,228.29,20.95,14.21,27.86,20.4,18.99,,20.54,15.31,,17.31,18.25,29.36,,3.76,80.46,,8.0,51.14,14.34,5.21,28.97,32.98,8.14,22.35,18.31,16.98,5.38,13.17,61.47,6.66,5.17,12.9,,15.72
2015-07-20,16.68,9.73,7.36,7.14,12.25,24.55,8.06,18.44,10.53,7.11,24.1,27.09,45.77,20.51,27.01,225.11,20.51,13.66,30.65,19.8,18.7,,19.95,15.31,,17.07,18.08,28.37,,3.73,81.09,,7.89,50.14,14.18,5.17,28.56,33.02,8.19,21.59,18.1,17.31,5.29,13.73,62.58,6.61,5.16,13.29,,15.79
2015-07-21,16.38,9.62,7.33,7.03,13.48,24.45,8.06,18.08,10.33,7.14,24.49,27.55,45.34,20.79,26.66,221.66,20.35,13.18,30.16,19.67,18.43,,19.8,15.31,,16.73,19.89,28.71,,3.7,80.55,,7.76,49.24,15.6,5.15,28.64,32.38,8.2,21.53,18.53,17.56,5.24,13.48,68.84,6.51,5.08,13.2,,17.37
2015-07-22,16.16,9.55,7.38,6.99,13.2,24.01,8.2,17.85,10.13,7.0,21.92,27.18,45.93,21.21,25.69,217.13,19.93,13.15,30.99,19.37,18.6,,19.62,15.31,,16.51,19.06,28.64,,3.67,79.25,,7.68,48.73,15.3,5.12,28.09,31.44,8.01,21.02,17.99,16.79,5.15,13.63,71.31,6.46,5.04,13.95,,16.9
2015-07-23,16.43,9.65,7.61,7.02,14.27,24.54,8.4,17.94,10.39,7.41,22.0,28.0,46.12,21.63,26.01,219.54,20.87,13.29,31.17,19.79,18.63,,19.83,15.31,,16.82,19.08,29.59,,3.7,82.57,,7.78,51.3,15.51,5.15,28.71,32.08,8.14,21.43,18.27,16.86,5.2,13.66,71.19,6.53,5.06,14.15,,16.9
2015-07-24,16.14,9.44,7.43,6.99,13.78,23.9,8.1,17.9,10.5,7.16,21.31,27.28,44.58,21.94,26.57,219.21,20.27,12.91,29.9,19.17,18.72,,19.78,15.31,,16.57,18.35,28.41,,3.65,80.62,,7.63,49.26,14.91,5.1,28.01,31.05,8.01,20.82,17.8,16.39,5.16,13.68,69.81,6.46,5.01,14.15,,17.36
2015-07-27,14.91,8.75,6.69,6.29,12.4,21.51,7.29,16.7,9.45,6.44,19.2,24.55,40.48,19.75,25.96,201.52,18.24,11.62,26.91,17.25,16.92,,17.8,15.31,,15.26,16.52,25.57,,3.41,36.56,,6.87,44.33,13.42,4.82,25.21,27.95,7.21,18.74,16.02,14.75,4.65,12.37,62.83,5.96,4.63,12.74,,15.62
2015-07-28,15.24,9.11,6.63,6.15,12.68,22.18,7.17,17.04,9.26,6.08,19.29,25.33,43.33,19.98,27.65,205.83,17.95,11.27,26.87,18.46,17.04,,17.09,15.31,,15.45,15.72,27.72,,3.45,35.1,,7.0,44.3,12.35,4.83,25.45,27.83,6.93,20.04,15.1,13.98,4.69,11.85,62.91,6.15,4.67,12.67,,15.93
2015-07-29,15.29,9.06,6.92,6.24,13.54,21.97,7.82,17.16,9.54,6.42,19.8,26.53,44.99,20.69,29.36,207.74,18.99,11.71,27.9,18.23,17.42,,17.64,14.5,,15.61,16.68,27.69,,3.46,34.94,,7.0,44.25,13.32,4.86,25.73,28.38,7.23,20.24,16.05,14.97,4.7,11.65,64.97,6.14,4.63,13.94,,16.62
2015-07-30,14.9,9.05,6.65,6.16,12.47,20.88,7.54,16.98,9.08,6.17,19.11,25.33,42.81,20.01,28.67,205.96,18.25,11.0,26.14,17.28,16.91,,17.0,13.05,,15.3,15.89,26.66,,3.41,34.31,,6.8,43.67,12.76,4.79,25.19,27.99,6.93,19.03,15.38,14.12,4.58,11.71,63.4,6.03,4.52,14.5,,15.31
2015-07-31,15.07,9.09,6.79,6.0,11.69,20.79,7.61,17.3,9.2,6.19,19.26,25.84,44.93,20.57,29.63,206.83,18.66,11.18,26.53,17.2,17.26,,17.01,11.75,,15.54,16.47,26.38,,3.44,33.37,,6.84,43.0,13.14,4.83,24.92,28.24,6.96,19.36,15.38,14.46,4.54,11.09,62.0,6.04,4.45,13.29,,15.42
2015-08-03,15.55,9.34,7.23,5.78,11.25,20.45,8.07,18.09,9.34,6.27,19.79,26.66,47.42,21.75,31.27,209.56,19.77,11.34,27.36,17.14,17.75,,17.43,11.23,,15.96,16.52,26.22,,3.51,33.36,,6.98,43.83,13.31,4.87,25.39,28.98,7.07,19.11,14.74,15.05,4.63,10.57,57.37,6.19,4.45,12.01,,13.9
2015-08-04,15.62,9.45,7.25,5.93,12.38,21.02,8.35,18.15,9.58,6.44,20.08,27.49,47.9,22.14,30.96,211.97,20.58,11.74,28.18,17.55,17.99,,17.86,12.28,,16.05,16.93,27.12,,3.52,34.21,,6.98,44.75,13.66,4.87,25.76,29.21,7.26,19.57,15.42,15.3,4.65,10.82,60.36,6.19,4.48,13.21,,15.0
2015-08-05,15.31,9.33,7.06,5.81,12.04,20.3,8.61,17.91,9.29,6.26,19.41,26.73,46.87,22.01,28.89,207.19,21.07,11.34,27.04,16.99,17.47,,17.57,11.53,,15.73,17.24,26.22,,3.45,33.29,,6.82,43.24,13.86,4.82,24.96,28.19,7.28,18.87,15.25,15.11,4.55,10.63,58.81,6.06,4.39,13.54,,14.35
2015-08-06,15.38,9.36,6.88,5.75,11.82,19.85,8.28,18.12,9.09,6.15,19.39,26.81,46.66,21.81,27.65,204.96,21.21,11.13,26.59,16.38,17.27,,17.49,11.13,,15.78,16.59,25.77,,3.43,32.89,,6.76,42.62,13.24,4.81,24.62,27.88,7.11,18.11,15.25,14.54,4.51,10.48,58.82,6.02,4.36,13.88,,13.95
2015-08-07,15.47,9.33,7.02,5.85,12.35,20.28,8.42,18.29,9.35,6.28,19.57,27.3,46.77,22.33,29.07,206.93,21.1,11.35,26.9,16.49,17.51,,17.72,11.41,,15.88,16.75,26.09,,3.45,33.89,,6.8,43.99,13.4,4.84,25.1,28.19,7.2,18.32,15.42,14.84,4.55,10.67,60.52,6.06,4.39,14.29,,14.52
2015-08-10,15.78,9.44,7.72,6.12,13.29,22.31,8.81,18.62,9.82,6.91,20.31,28.39,49.87,23.21,30.01,212.3,21.62,12.08,28.29,17.7,18.15,,19.23,12.23,,16.29,18.34,27.54,,3.51,35.09,,7.02,46.48,14.74,4.92,26.18,29.28,7.84,19.46,16.29,16.32,4.68,11.07,66.57,6.17,4.49,15.72,,15.68
2015-08-11,15.57,9.28,7.75,6.12,12.36,22.11,8.88,18.2,9.9,7.03,20.06,27.89,48.42,22.84,29.28,210.75,21.02,12.3,28.4,17.3,17.91,,19.77,11.5,,15.96,17.79,26.99,,3.48,34.87,,6.9,45.51,14.41,4.87,25.91,28.79,7.64,19.25,15.9,16.01,4.62,11.15,68.75,6.1,4.45,16.12,,15.75
